lat,lon
4.752826500000001,-74.0882217
4.7583568,-74.0996259
4.757940499999998,-74.0994134
4.7513709,-74.0913071
4.756367799999998,-74.0906768
4.749115999999999,-74.09941630000002
4.757364999999999,-74.09526899999999
