lat,lon
4.7516229,-74.092995
4.749511099999999,-74.09294459999998
4.7537504,-74.1002495
4.7556367,-74.0992998
4.7584788,-74.0979041
4.7476618,-74.0995328
4.746805999999999,-74.09820150000002
4.7508709,-74.0893735
4.7513441,-74.0896028
4.7528964,-74.0915931
