lat,lon
4.749281299999999,-74.0958466
4.7524682,-74.0990127
4.7586409,-74.0978509
4.759198199999999,-74.0974963
4.748084,-74.0992877
4.748285599999999,-74.0918848
4.750798799999999,-74.0892354
4.7508148,-74.0892635
4.750893699999999,-74.08940429999998
4.750927099999999,-74.0894607
4.7510661,-74.0896873
4.751305299999999,-74.08961759999998
4.751164999999999,-74.0896565
4.754330999999999,-74.09176549999998
4.754091999999999,-74.0911415
4.7553616,-74.0912178
4.753040099999999,-74.09377529999999
